capture_id,entity_id,trip_id,station,stop_id,line,scheduled_time,scheduled_epoch,observed_epoch,deviation_seconds,interpretation
bart_live_20260912_192815,2000462,2000462,WOAK,M10-1,Yellow,20:53:00,2026-09-13T03:53:00+00:00,2026-09-13T03:54:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,EMBR,M16-1,Yellow,21:00:00,2026-09-13T04:00:00+00:00,2026-09-13T04:01:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,MONT,M20-1,Yellow,21:02:00,2026-09-13T04:02:00+00:00,2026-09-13T04:02:47+00:00,47,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,POWL,M30-1,Yellow,21:03:00,2026-09-13T04:03:00+00:00,2026-09-13T04:04:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,CIVC,M40-1,Yellow,21:05:00,2026-09-13T04:05:00+00:00,2026-09-13T04:06:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,16TH,M50-1,Yellow,21:07:00,2026-09-13T04:07:00+00:00,2026-09-13T04:08:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,24TH,M60-1,Yellow,21:09:00,2026-09-13T04:09:00+00:00,2026-09-13T04:10:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,GLEN,M70-1,Yellow,21:12:00,2026-09-13T04:12:00+00:00,2026-09-13T04:13:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,BALB,M80-1,Yellow,21:14:00,2026-09-13T04:14:00+00:00,2026-09-13T04:15:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,DALY,M90-1,Yellow,21:19:00,2026-09-13T04:19:00+00:00,2026-09-13T04:19:56+00:00,56,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,COLM,W10-1,Yellow,21:23:00,2026-09-13T04:23:00+00:00,2026-09-13T04:23:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,SSAN,W20-1,Yellow,21:26:00,2026-09-13T04:26:00+00:00,2026-09-13T04:26:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000462,2000462,SBRN,W30-1,Yellow,21:29:00,2026-09-13T04:29:00+00:00,2026-09-13T04:30:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,MCAR,K30-1,Red,19:26:00,2026-09-13T02:26:00+00:00,2026-09-13T02:30:34+00:00,274,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,ASHB,R10-1,Red,19:29:00,2026-09-13T02:29:00+00:00,2026-09-13T02:33:07+00:00,247,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,DBRK,R20-1,Red,19:32:00,2026-09-13T02:32:00+00:00,2026-09-13T02:35:31+00:00,211,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,NBRK,R30-1,Red,19:34:00,2026-09-13T02:34:00+00:00,2026-09-13T02:37:54+00:00,234,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,PLZA,R40-1,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:41:16+00:00,256,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000881,2000881,DELN,R50-1,Red,19:41:00,2026-09-13T02:41:00+00:00,2026-09-13T02:44:21+00:00,201,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,CIVC,M40-2,Red,19:24:00,2026-09-13T02:24:00+00:00,2026-09-13T02:28:48+00:00,288,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,POWL,M30-2,Red,19:26:00,2026-09-13T02:26:00+00:00,2026-09-13T02:30:03+00:00,243,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,MONT,M20-2,Red,19:28:00,2026-09-13T02:28:00+00:00,2026-09-13T02:31:38+00:00,218,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,EMBR,M16-2,Red,19:29:00,2026-09-13T02:29:00+00:00,2026-09-13T02:33:09+00:00,249,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,WOAK,M10-2,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:39:55+00:00,175,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,12TH,K10-1,Red,19:40:00,2026-09-13T02:40:00+00:00,2026-09-13T02:43:51+00:00,231,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,19TH,K20-1,Red,19:42:00,2026-09-13T02:42:00+00:00,2026-09-13T02:45:15+00:00,195,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,MCAR,K30-1,Red,19:46:00,2026-09-13T02:46:00+00:00,2026-09-13T02:48:59+00:00,179,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,ASHB,R10-1,Red,19:49:00,2026-09-13T02:49:00+00:00,2026-09-13T02:51:51+00:00,171,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,DBRK,R20-1,Red,19:52:00,2026-09-13T02:52:00+00:00,2026-09-13T02:54:26+00:00,146,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,NBRK,R30-1,Red,19:54:00,2026-09-13T02:54:00+00:00,2026-09-13T02:56:39+00:00,159,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,PLZA,R40-1,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:59:56+00:00,176,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000882,2000882,DELN,R50-1,Red,20:01:00,2026-09-13T03:01:00+00:00,2026-09-13T03:02:59+00:00,119,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,COLM,W10-2,Red,19:28:00,2026-09-13T02:28:00+00:00,2026-09-13T02:30:47+00:00,167,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,DALY,M90-2,Red,19:31:00,2026-09-13T02:31:00+00:00,2026-09-13T02:34:09+00:00,189,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,BALB,M80-2,Red,19:35:00,2026-09-13T02:35:00+00:00,2026-09-13T02:37:07+00:00,127,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,GLEN,M70-2,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:39:27+00:00,147,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,24TH,M60-2,Red,19:40:00,2026-09-13T02:40:00+00:00,2026-09-13T02:42:08+00:00,128,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,16TH,M50-2,Red,19:42:00,2026-09-13T02:42:00+00:00,2026-09-13T02:44:09+00:00,129,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,CIVC,M40-2,Red,19:44:00,2026-09-13T02:44:00+00:00,2026-09-13T02:46:28+00:00,148,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,POWL,M30-2,Red,19:46:00,2026-09-13T02:46:00+00:00,2026-09-13T02:48:06+00:00,126,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,MONT,M20-2,Red,19:48:00,2026-09-13T02:48:00+00:00,2026-09-13T02:49:46+00:00,106,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,EMBR,M16-2,Red,19:49:00,2026-09-13T02:49:00+00:00,2026-09-13T02:51:04+00:00,124,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,WOAK,M10-2,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:57:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,12TH,K10-1,Red,20:00:00,2026-09-13T03:00:00+00:00,2026-09-13T03:01:51+00:00,111,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,19TH,K20-1,Red,20:02:00,2026-09-13T03:02:00+00:00,2026-09-13T03:03:15+00:00,75,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,MCAR,K30-1,Red,20:06:00,2026-09-13T03:06:00+00:00,2026-09-13T03:06:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,ASHB,R10-1,Red,20:09:00,2026-09-13T03:09:00+00:00,2026-09-13T03:10:20+00:00,80,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,DBRK,R20-1,Red,20:12:00,2026-09-13T03:12:00+00:00,2026-09-13T03:12:44+00:00,44,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,NBRK,R30-1,Red,20:14:00,2026-09-13T03:14:00+00:00,2026-09-13T03:15:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,PLZA,R40-1,Red,20:17:00,2026-09-13T03:17:00+00:00,2026-09-13T03:18:14+00:00,74,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000883,2000883,DELN,R50-1,Red,20:21:00,2026-09-13T03:21:00+00:00,2026-09-13T03:21:41+00:00,41,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,SFIA,Y10-2,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:38:20+00:00,80,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,SBRN,W30-2,Red,19:41:00,2026-09-13T02:41:00+00:00,2026-09-13T02:41:58+00:00,58,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,SSAN,W20-2,Red,19:44:00,2026-09-13T02:44:00+00:00,2026-09-13T02:45:10+00:00,70,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,COLM,W10-2,Red,19:48:00,2026-09-13T02:48:00+00:00,2026-09-13T02:48:34+00:00,34,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,DALY,M90-2,Red,19:51:00,2026-09-13T02:51:00+00:00,2026-09-13T02:52:13+00:00,73,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,BALB,M80-2,Red,19:55:00,2026-09-13T02:55:00+00:00,2026-09-13T02:55:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,GLEN,M70-2,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:58:13+00:00,73,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,24TH,M60-2,Red,20:00:00,2026-09-13T03:00:00+00:00,2026-09-13T03:00:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,16TH,M50-2,Red,20:02:00,2026-09-13T03:02:00+00:00,2026-09-13T03:03:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,CIVC,M40-2,Red,20:04:00,2026-09-13T03:04:00+00:00,2026-09-13T03:05:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,POWL,M30-2,Red,20:06:00,2026-09-13T03:06:00+00:00,2026-09-13T03:07:07+00:00,67,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,MONT,M20-2,Red,20:08:00,2026-09-13T03:08:00+00:00,2026-09-13T03:08:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,EMBR,M16-2,Red,20:09:00,2026-09-13T03:09:00+00:00,2026-09-13T03:10:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,WOAK,M10-2,Red,20:17:00,2026-09-13T03:17:00+00:00,2026-09-13T03:17:31+00:00,31,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,12TH,K10-1,Red,20:20:00,2026-09-13T03:20:00+00:00,2026-09-13T03:21:21+00:00,81,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,19TH,K20-1,Red,20:22:00,2026-09-13T03:22:00+00:00,2026-09-13T03:23:15+00:00,75,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,MCAR,K30-1,Red,20:26:00,2026-09-13T03:26:00+00:00,2026-09-13T03:27:08+00:00,68,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,ASHB,R10-1,Red,20:29:00,2026-09-13T03:29:00+00:00,2026-09-13T03:30:20+00:00,80,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,DBRK,R20-1,Red,20:32:00,2026-09-13T03:32:00+00:00,2026-09-13T03:32:44+00:00,44,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,NBRK,R30-1,Red,20:34:00,2026-09-13T03:34:00+00:00,2026-09-13T03:35:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,PLZA,R40-1,Red,20:37:00,2026-09-13T03:37:00+00:00,2026-09-13T03:38:14+00:00,74,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000884,2000884,DELN,R50-1,Red,20:41:00,2026-09-13T03:41:00+00:00,2026-09-13T03:41:45+00:00,45,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,BALB,M80-1,Red,19:22:00,2026-09-13T02:22:00+00:00,2026-09-13T02:28:12+00:00,372,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,DALY,M90-1,Red,19:27:00,2026-09-13T02:27:00+00:00,2026-09-13T02:32:04+00:00,304,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,COLM,W10-1,Red,19:30:00,2026-09-13T02:30:00+00:00,2026-09-13T02:35:43+00:00,343,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,SSAN,W20-1,Red,19:33:00,2026-09-13T02:33:00+00:00,2026-09-13T02:38:37+00:00,337,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,SBRN,W30-1,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:41:49+00:00,289,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000843,2000843,SFIA,Y10-2,Red,19:44:00,2026-09-13T02:44:00+00:00,2026-09-13T02:45:59+00:00,119,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,MLBR,W40-3,Red,19:51:00,2026-09-13T02:51:00+00:00,2026-09-13T02:51:36+00:00,36,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,SFIA,Y10-2,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:58:20+00:00,80,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,SBRN,W30-2,Red,20:01:00,2026-09-13T03:01:00+00:00,2026-09-13T03:01:58+00:00,58,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,SSAN,W20-2,Red,20:04:00,2026-09-13T03:04:00+00:00,2026-09-13T03:05:10+00:00,70,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,COLM,W10-2,Red,20:08:00,2026-09-13T03:08:00+00:00,2026-09-13T03:08:34+00:00,34,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,DALY,M90-2,Red,20:11:00,2026-09-13T03:11:00+00:00,2026-09-13T03:12:13+00:00,73,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,BALB,M80-2,Red,20:15:00,2026-09-13T03:15:00+00:00,2026-09-13T03:15:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,GLEN,M70-2,Red,20:17:00,2026-09-13T03:17:00+00:00,2026-09-13T03:18:13+00:00,73,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,24TH,M60-2,Red,20:20:00,2026-09-13T03:20:00+00:00,2026-09-13T03:20:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,16TH,M50-2,Red,20:22:00,2026-09-13T03:22:00+00:00,2026-09-13T03:23:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,CIVC,M40-2,Red,20:24:00,2026-09-13T03:24:00+00:00,2026-09-13T03:25:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,POWL,M30-2,Red,20:26:00,2026-09-13T03:26:00+00:00,2026-09-13T03:27:07+00:00,67,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,MONT,M20-2,Red,20:28:00,2026-09-13T03:28:00+00:00,2026-09-13T03:28:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,EMBR,M16-2,Red,20:29:00,2026-09-13T03:29:00+00:00,2026-09-13T03:30:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,WOAK,M10-2,Red,20:37:00,2026-09-13T03:37:00+00:00,2026-09-13T03:37:31+00:00,31,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,12TH,K10-1,Red,20:40:00,2026-09-13T03:40:00+00:00,2026-09-13T03:41:21+00:00,81,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,19TH,K20-1,Red,20:42:00,2026-09-13T03:42:00+00:00,2026-09-13T03:43:15+00:00,75,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,MCAR,K30-1,Red,20:46:00,2026-09-13T03:46:00+00:00,2026-09-13T03:47:08+00:00,68,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,ASHB,R10-1,Red,20:49:00,2026-09-13T03:49:00+00:00,2026-09-13T03:50:20+00:00,80,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,DBRK,R20-1,Red,20:52:00,2026-09-13T03:52:00+00:00,2026-09-13T03:52:44+00:00,44,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,NBRK,R30-1,Red,20:54:00,2026-09-13T03:54:00+00:00,2026-09-13T03:55:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,PLZA,R40-1,Red,20:57:00,2026-09-13T03:57:00+00:00,2026-09-13T03:58:14+00:00,74,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000885,2000885,DELN,R50-1,Red,21:01:00,2026-09-13T04:01:00+00:00,2026-09-13T04:01:45+00:00,45,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,EMBR,M16-1,Red,19:28:00,2026-09-13T02:28:00+00:00,2026-09-13T02:28:55+00:00,55,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,MONT,M20-1,Red,19:29:00,2026-09-13T02:29:00+00:00,2026-09-13T02:30:24+00:00,84,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,POWL,M30-1,Red,19:31:00,2026-09-13T02:31:00+00:00,2026-09-13T02:32:07+00:00,67,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,CIVC,M40-1,Red,19:33:00,2026-09-13T02:33:00+00:00,2026-09-13T02:33:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,16TH,M50-1,Red,19:35:00,2026-09-13T02:35:00+00:00,2026-09-13T02:36:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,24TH,M60-1,Red,19:37:00,2026-09-13T02:37:00+00:00,2026-09-13T02:38:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,GLEN,M70-1,Red,19:40:00,2026-09-13T02:40:00+00:00,2026-09-13T02:40:49+00:00,49,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,BALB,M80-1,Red,19:42:00,2026-09-13T02:42:00+00:00,2026-09-13T02:44:43+00:00,163,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,DALY,M90-1,Red,19:47:00,2026-09-13T02:47:00+00:00,2026-09-13T02:48:35+00:00,95,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,COLM,W10-1,Red,19:50:00,2026-09-13T02:50:00+00:00,2026-09-13T02:52:14+00:00,134,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,SSAN,W20-1,Red,19:53:00,2026-09-13T02:53:00+00:00,2026-09-13T02:55:08+00:00,128,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,SBRN,W30-1,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:58:21+00:00,81,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000844,2000844,SFIA,Y10-2,Red,20:04:00,2026-09-13T03:04:00+00:00,2026-09-13T03:04:36+00:00,36,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,ASHB,R10-2,Red,19:27:00,2026-09-13T02:27:00+00:00,2026-09-13T02:29:36+00:00,156,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,MCAR,K30-2,Red,19:30:00,2026-09-13T02:30:00+00:00,2026-09-13T02:32:44+00:00,164,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,19TH,K20-2,Red,19:34:00,2026-09-13T02:34:00+00:00,2026-09-13T02:36:01+00:00,121,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,12TH,K10-2,Red,19:36:00,2026-09-13T02:36:00+00:00,2026-09-13T02:38:06+00:00,126,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,WOAK,M10-1,Red,19:41:00,2026-09-13T02:41:00+00:00,2026-09-13T02:42:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,EMBR,M16-1,Red,19:48:00,2026-09-13T02:48:00+00:00,2026-09-13T02:48:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,MONT,M20-1,Red,19:49:00,2026-09-13T02:49:00+00:00,2026-09-13T02:50:24+00:00,84,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,POWL,M30-1,Red,19:51:00,2026-09-13T02:51:00+00:00,2026-09-13T02:52:06+00:00,66,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,CIVC,M40-1,Red,19:53:00,2026-09-13T02:53:00+00:00,2026-09-13T02:53:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,16TH,M50-1,Red,19:55:00,2026-09-13T02:55:00+00:00,2026-09-13T02:56:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,24TH,M60-1,Red,19:57:00,2026-09-13T02:57:00+00:00,2026-09-13T02:58:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,GLEN,M70-1,Red,20:00:00,2026-09-13T03:00:00+00:00,2026-09-13T03:00:49+00:00,49,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,BALB,M80-1,Red,20:02:00,2026-09-13T03:02:00+00:00,2026-09-13T03:03:07+00:00,67,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,DALY,M90-1,Red,20:07:00,2026-09-13T03:07:00+00:00,2026-09-13T03:07:34+00:00,34,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,COLM,W10-1,Red,20:10:00,2026-09-13T03:10:00+00:00,2026-09-13T03:11:28+00:00,88,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,SSAN,W20-1,Red,20:13:00,2026-09-13T03:13:00+00:00,2026-09-13T03:14:28+00:00,88,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000845,2000845,SBRN,W30-1,Red,20:17:00,2026-09-13T03:17:00+00:00,2026-09-13T03:18:10+00:00,70,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,RICH,R60-2,Red,19:31:00,2026-09-13T02:31:00+00:00,2026-09-13T02:30:15+00:00,-45,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,DELN,R50-2,Red,19:35:00,2026-09-13T02:35:00+00:00,2026-09-13T02:36:22+00:00,82,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,PLZA,R40-2,Red,19:39:00,2026-09-13T02:39:00+00:00,2026-09-13T02:39:30+00:00,30,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,NBRK,R30-2,Red,19:42:00,2026-09-13T02:42:00+00:00,2026-09-13T02:42:58+00:00,58,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,DBRK,R20-2,Red,19:44:00,2026-09-13T02:44:00+00:00,2026-09-13T02:45:28+00:00,88,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,ASHB,R10-2,Red,19:47:00,2026-09-13T02:47:00+00:00,2026-09-13T02:47:52+00:00,52,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,MCAR,K30-2,Red,19:50:00,2026-09-13T02:50:00+00:00,2026-09-13T02:51:26+00:00,86,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,19TH,K20-2,Red,19:54:00,2026-09-13T02:54:00+00:00,2026-09-13T02:55:13+00:00,73,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,12TH,K10-2,Red,19:56:00,2026-09-13T02:56:00+00:00,2026-09-13T02:57:19+00:00,79,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,WOAK,M10-1,Red,20:01:00,2026-09-13T03:01:00+00:00,2026-09-13T03:01:49+00:00,49,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,EMBR,M16-1,Red,20:08:00,2026-09-13T03:08:00+00:00,2026-09-13T03:08:49+00:00,49,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,MONT,M20-1,Red,20:09:00,2026-09-13T03:09:00+00:00,2026-09-13T03:10:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,POWL,M30-1,Red,20:11:00,2026-09-13T03:11:00+00:00,2026-09-13T03:12:07+00:00,67,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,CIVC,M40-1,Red,20:13:00,2026-09-13T03:13:00+00:00,2026-09-13T03:13:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260912_192815,2000846,2000846,16TH,M50-1,Red,20:15:00,2026-09-13T03:15:00+00:00,2026-09-13T03:16:01+00:00,61,realtime_timing_correction; not a static_schedule_error
